[Line 1783] RSP: (0.359546 seconds) a5bb 42427 327.857 67.500
[Line 1784] RSP: (0.359546 seconds) a5bb 42427 327.857 67.500
[Line 1785] RSP: (0.359546 seconds) a5bb 42427 327.857 67.500
[Line 1786] RSP: (0.359546 seconds) a5bb 42427 327.857 67.500
[Line 1819] CMD: (0.370167 seconds) 3019 12313 327.857 67.500
[Line 2030] CMD: (0.380788 seconds) 301a 12314 327.857 67.500
[Line 2031] RSP: (0.380788 seconds) a5bb 42427 327.857 67.500
[Line 2032] CMD: (0.391409 seconds) 301b 12315 327.857 67.500
[Line 2033] RSP: (0.391409 seconds) 3019 12313 327.857 67.500
[Line 2036] RSP: (0.391409 seconds) 301a 12314 327.857 67.500
[Line 2037] CMD: (0.402030 seconds) 301c 12316 327.857 67.500
[Line 2038] RSP: (0.402030 seconds) 301b 12315 327.857 67.500
[Line 2039] CMD: (0.412651 seconds) 301d 12317 327.857 67.500
[Line 2040] CMD: (0.423272 seconds) 301e 12318 327.857 67.500
[Line 2041] RSP: (0.423272 seconds) 301c 12316 327.857 67.500
[Line 2042] RSP: (0.423272 seconds) 301d 12317 327.857 67.500
[Line 2043] CMD: (0.433893 seconds) 301f 12319 327.857 67.500
[Line 2044] CMD: (0.444514 seconds) 3020 12320 327.857 67.500
[Line 2045] RSP: (0.444514 seconds) 301e 12318 327.857 67.500
[Line 2046] RSP: (0.444514 seconds) 301f 12319 327.857 67.500
[Line 2047] CMD: (0.455135 seconds) 3021 12321 327.857 67.500
[Line 2048] RSP: (0.455135 seconds) 3020 12320 327.857 67.500
[Line 2049] CMD: (0.465756 seconds) 3022 12322 327.857 67.500
[Line 2050] CMD: (0.476377 seconds) 3023 12323 327.857 67.500
[Line 2051] RSP: (0.476377 seconds) 3021 12321 327.857 67.500
[Line 2052] RSP: (0.476377 seconds) 3022 12322 327.857 67.500
[Line 2053] CMD: (0.486998 seconds) 3024 12324 327.857 67.500
[Line 2054] RSP: (0.486998 seconds) 3023 12323 327.859 67.501
[Line 2055] CMD: (0.497619 seconds) 3025 12325 327.857 67.500
[Line 2056] RSP: (0.497619 seconds) 3024 12324 327.855 67.503
[Line 2057] CMD: (0.508240 seconds) 3026 12326 327.857 67.500
[Line 2058] RSP: (0.508240 seconds) 3025 12325 327.856 67.504
[Line 2059] CMD: (0.518861 seconds) 3027 12327 327.857 67.500
[Line 2060] RSP: (0.518861 seconds) 3026 12326 327.900 67.509
[Line 2061] CMD: (0.529482 seconds) 3028 12328 327.857 67.500
[Line 2062] RSP: (0.529482 seconds) 3027 12327 327.902 67.506
[Line 2063] CMD: (0.540103 seconds) 3029 12329 327.857 67.500
[Line 2064] RSP: (0.540103 seconds) 3028 12328 327.907 67.517
[Line 2065] CMD: (0.550724 seconds) 302a 12330 327.857 67.500
[Line 2066] CMD: (0.561345 seconds) 302b 12331 327.857 67.500
[Line 2067] RSP: (0.561345 seconds) 3029 12329 327.905 67.520
[Line 2068] RSP: (0.561345 seconds) 302a 12330 327.919 67.513
[Line 2069] CMD: (0.571966 seconds) 302c 12332 327.857 67.500
[Line 2070] CMD: (0.582586 seconds) 302d 12333 327.857 67.500
[Line 2071] RSP: (0.582586 seconds) 302b 12331 327.917 67.511
[Line 2072] RSP: (0.582586 seconds) 302c 12332 327.910 67.537
[Line 2073] CMD: (0.593208 seconds) 302e 12334 327.857 67.500
[Line 2074] RSP: (0.593208 seconds) 302d 12333 327.888 67.542
[Line 2075] CMD: (0.603829 seconds) 302f 12335 327.857 67.500
[Line 2076] CMD: (0.614449 seconds) 3030 12336 327.857 67.500
[Line 2077] RSP: (0.614449 seconds) 302e 12334 327.892 67.541
[Line 2078] RSP: (0.614449 seconds) 302f 12335 327.883 67.526
[Line 2079] CMD: (0.625071 seconds) 3031 12337 327.857 67.500
[Line 2080] RSP: (0.625071 seconds) 3030 12336 327.886 67.524
[Line 2081] CMD: (0.635692 seconds) 3032 12338 327.857 67.500
[Line 2082] CMD: (0.646313 seconds) 3033 12339 327.857 67.500
[Line 2083] RSP: (0.646313 seconds) 3031 12337 327.879 67.568
[Line 2084] RSP: (0.646313 seconds) 3032 12338 327.967 67.583
[Line 2085] CMD: (0.656934 seconds) 3034 12340 327.857 67.500
[Line 2086] RSP: (0.656934 seconds) 3033 12339 327.971 67.588
[Line 2087] CMD: (0.667555 seconds) 3035 12341 327.857 67.500
[Line 2088] RSP: (0.667555 seconds) 3034 12340 327.981 67.582
[Line 2089] CMD: (0.678176 seconds) 3036 12342 327.857 67.500
[Line 2090] RSP: (0.678176 seconds) 3035 12341 327.976 67.559
[Line 2091] CMD: (0.688798 seconds) 3037 12343 327.857 67.500
[Line 2092] CMD: (0.699419 seconds) 3038 12344 327.857 67.500
[Line 2093] RSP: (0.699419 seconds) 3036 12342 328.000 67.561
[Line 2094] RSP: (0.699419 seconds) 3037 12343 328.004 67.555
[Line 2095] CMD: (0.710040 seconds) 3039 12345 327.857 67.500
[Line 2096] RSP: (0.710040 seconds) 3038 12344 327.989 67.632
[Line 2097] CMD: (0.720661 seconds) 303a 12346 327.857 67.500
[Line 2098] CMD: (0.731282 seconds) 303b 12347 327.857 67.500
[Line 2099] RSP: (0.731282 seconds) 3039 12345 327.947 67.640
[Line 2100] RSP: (0.731282 seconds) 303a 12346 327.952 67.650
[Line 2101] CMD: (0.741903 seconds) 303c 12348 327.857 67.500
[Line 2102] RSP: (0.741903 seconds) 303b 12347 327.961 67.665
[Line 2103] CMD: (0.752524 seconds) 303d 12349 327.857 67.500
[Line 2104] RSP: (0.752524 seconds) 303c 12348 327.954 67.668
[Line 2105] CMD: (0.763145 seconds) 303e 12350 327.857 67.500
